Feature ID,NRNS - NRNSA - Expression values,NRNS - NRNSB - Expression values,NRNS - NRNSC - Expression values,NRS - NRSA - Expression values,NRS - NRSB - Expression values,NRS - NRSC - Expression values
Medtr7g086640,175,116,138,98,220,180
Medtr7g086660,21,12,16,16,16,9
Medtr7g086680,0,0,0,0,0,0
Medtr7g086690,114,116,96,135,105,123
Medtr7g086700,126,142,118,108,199,126
Medtr7g086710,96,141,109,165,148,126
Medtr7g086720,243,245,215,223,344,238
Medtr7g086730,106,131,149,144,146,138
Medtr7g086760,0,0,0,0,0,0
Medtr7g086770,202,203,181,149,175,155
Medtr7g086780,93,69,63,86,105,112
Medtr7g086785,0,0,0,0,0,0
Medtr7g086790,0,0,1,0,0,0
Medtr7g086800,0,0,0,0,0,0
Medtr7g086810,0,0,0,0,0,0
Medtr7g086820,0,0,0,0,0,0
Medtr7g086830,89,93,77,100,138,96
Medtr7g086840,0,0,0,0,0,0
Medtr7g086850,0,0,0,0,0,0
Medtr7g086860,0,0,0,0,0,0
Medtr7g086870,0,0,0,1,0,0
Medtr7g086920,0,0,0,0,0,0
Medtr7g086930,6,3,2,10,3,2
Medtr7g086940,2,5,7,3,5,2
Medtr7g086960,82,46,44,43,54,55
Medtr7g086970,0,0,0,0,0,0
Medtr7g086990,87,62,58,100,97,105
Medtr7g087020,0,0,0,0,0,0
Medtr7g087030,181,158,166,138,222,178
Medtr7g087040,1,0,0,2,0,0
Medtr7g087043,0,0,0,0,0,0
Medtr7g087047,196,207,204,195,234,199
Medtr7g087070,98,87,101,92,112,104
Medtr7g087080,0,0,0,0,0,0
Medtr7g087090,3299,2945,3257,2410,3726,2809
Medtr7g087100,57,122,125,54,106,90
Medtr7g087110,83,64,72,63,112,71
Medtr7g087130,0,0,0,0,1,1
Medtr7g087140,60,102,87,72,81,81
Medtr7g087170,0,0,2,0,0,1
Medtr7g087180,64,71,70,46,97,65
Medtr7g087190,153,154,162,144,137,189
Medtr7g087200,322,307,282,347,356,349
Medtr7g087240,0,0,0,0,0,0
Medtr7g087250,551,518,546,523,771,618
Medtr7g087330,1,1,2,2,0,2
Medtr7g087370,54,46,50,36,61,24
Medtr7g087400,2,3,4,2,2,5
Medtr7g087410,259,189,241,154,187,250
Medtr7g087420,0,0,0,0,0,0
Medtr7g087430,31,17,11,12,18,3
Medtr7g087440,349,407,361,303,412,349
Medtr7g087450,648,755,661,753,745,745
Medtr7g087460,0,0,0,0,0,0
Medtr7g087475,73,86,54,85,94,81
Medtr7g087480,23,27,13,25,21,23
Medtr7g087490,758,1061,1021,808,1116,913
Medtr7g087500,1,1,0,0,1,0
Medtr7g087510,305,287,266,266,331,283
Medtr7g087520,0,1,0,2,0,0
Medtr7g087530,1433,1467,1399,1421,1724,1379
Medtr7g087540,1,1,2,0,0,2
Medtr7g087550,0,0,0,0,0,0
Medtr7g087560,0,3,4,0,3,0
Medtr7g087570,504,590,744,447,729,518
Medtr7g087590,2397,2572,2266,2605,2568,2324
Medtr7g087600,0,0,0,0,0,0
Medtr7g087610,0,0,0,0,0,1
Medtr7g087760,0,0,0,0,0,0
Medtr7g087770,0,0,0,0,0,0
Medtr7g087790,0,0,0,0,0,0
Medtr7g087805,0,0,0,0,0,0
Medtr7g087840,49,42,29,39,30,29
Medtr7g087880,0,1,0,0,0,0
Medtr7g087890,1,0,0,1,1,1
Medtr7g087900,8,3,1,7,13,12
Medtr7g087935,0,0,0,0,0,0
Medtr7g087960,0,0,0,0,0,0
Medtr7g087970,49,32,25,55,45,42
Medtr7g087980,0,0,0,0,0,0
Medtr7g087990,0,0,0,0,0,0
Medtr7g088035,420,693,527,500,386,490
Medtr7g088040,250,275,224,252,266,263
Medtr7g088050,1975,1827,1660,1919,2368,2079
Medtr7g088060,0,0,0,0,0,0
Medtr7g088070,411,509,399,462,493,510
Medtr7g088090,251,254,220,242,318,243
Medtr7g088110,5,1,0,2,0,1
Medtr7g088120,7,7,3,11,6,4
Medtr7g088125,0,1,0,1,0,0
Medtr7g088130,1,1,0,1,0,0
Medtr7g088140,1294,1396,1351,1208,1504,1309
Medtr7g088150,0,0,0,0,0,0
Medtr7g088160,94,93,116,73,113,101
Medtr7g088170,393,486,460,460,499,443
Medtr7g088180,5,1,0,0,2,1
Medtr7g088190,0,0,0,0,0,0
Medtr7g088200,28,45,55,35,49,47
Medtr7g088210,16,22,18,33,38,27
Medtr7g088220,31,45,49,46,86,24
Medtr7g088250,3,0,1,2,4,1
Medtr7g088260,0,0,0,0,0,0
Medtr7g088290,154,124,107,218,147,75
Medtr7g088300,1,0,2,1,0,2
Medtr7g088310,205,198,204,217,176,186
Medtr7g088315,0,0,0,0,0,0
Medtr7g088330,73,60,79,66,54,68
Medtr7g088340,759,649,675,1169,1045,1524
Medtr7g088350,350,569,580,410,625,460
Medtr7g088360,3,3,3,6,1,3
Medtr7g088370,2130,2412,2302,2087,2419,2133
Medtr7g088410,4844,6639,4730,5637,3637,3856
Medtr7g088420,0,0,0,0,0,0
Medtr7g088430,0,0,0,0,0,0
Medtr7g088440,0,0,0,2,0,0
Medtr7g088470,90,87,72,104,85,114
Medtr7g088490,2860,2650,2671,2424,3330,2600
Medtr7g088500,296,330,326,307,307,295
Medtr7g088510,1,1,1,0,0,0
Medtr7g088520,194,206,200,199,234,211
Medtr7g088530,102,102,95,93,90,79
Medtr7g088535,59,58,73,79,76,89
Medtr7g088540,344,348,345,312,584,361
Medtr7g088550,0,0,0,0,0,0
Medtr7g088560,26,24,29,26,30,19
Medtr7g088570,63,76,85,73,78,71
Medtr7g088590,145,107,109,101,142,122
Medtr7g088610,0,0,0,0,0,0
Medtr7g088620,935,1332,1186,2179,1503,1960
Medtr7g088640,45,59,28,67,47,29
Medtr7g088650,4,1,4,5,4,3
Medtr7g088660,0,0,0,0,0,0
Medtr7g088680,6374,6119,6194,5142,9212,5964
Medtr7g088700,2548,3042,2807,2786,3234,2653
Medtr7g088720,991,1018,983,869,1130,913
Medtr7g088730,0,0,0,0,0,0
Medtr7g088740,2419,2387,2402,2003,2536,2402
Medtr7g088750,1,0,1,4,1,1
Medtr7g088760,460,513,481,481,516,473
Medtr7g088780,0,0,0,0,0,0
Medtr7g088790,1107,497,342,593,645,888
Medtr7g088800,0,0,0,0,0,0
Medtr7g088820,580,527,358,365,348,254
Medtr7g088825,3905,3850,3451,3883,3557,3792
Medtr7g088830,394,531,506,357,406,406
Medtr7g088850,53,71,60,31,39,41
Medtr7g088880,51,48,41,77,63,77
Medtr7g088890,1025,1104,991,1104,1237,1138
Medtr7g088910,0,0,0,0,0,0
Medtr7g088915,0,0,0,1,0,0
Medtr7g088930,0,0,0,0,0,0
Medtr7g088940,0,1,1,0,0,0
Medtr7g088950,346,486,392,367,437,337
Medtr7g088980,766,632,673,601,863,740
Medtr7g088990,3491,3509,3235,3242,3508,3400
Medtr7g089010,903,1005,872,719,926,757
Medtr7g089040,247,262,299,198,355,290
Medtr7g089060,0,0,0,0,0,0
Medtr7g089080,864,775,1059,702,1373,937
Medtr7g089090,1179,1375,1152,1085,1356,1266
Medtr7g089120,6547,6219,7228,5760,9930,5841
Medtr7g089140,861,1117,975,1201,1067,990
Medtr7g089165,0,0,0,0,0,0
Medtr7g089190,160,133,157,113,208,146
Medtr7g089210,0,0,0,0,0,0
Medtr7g089240,0,0,0,0,0,0
Medtr7g089250,0,2,0,3,4,10
Medtr7g089260,96,64,93,56,105,107
Medtr7g089270,3,2,0,5,5,3
Medtr7g089280,0,1,1,0,1,0
Medtr7g089290,515,545,460,487,516,471
Medtr7g089300,448,372,360,332,521,371
Medtr7g089305,0,0,0,0,0,0
Medtr7g089310,0,0,0,0,0,0
Medtr7g089320,21,6,2,5,12,16
Medtr7g089330,765,842,679,954,714,702
Medtr7g089335,0,0,0,0,0,0
Medtr7g089360,389,281,234,366,370,344
Medtr7g089370,0,0,0,0,0,0
Medtr7g089400,122,114,72,111,129,127
Medtr7g089440,551,632,637,613,672,670
Medtr7g089460,219,206,162,215,191,179
Medtr7g089465,26,28,37,41,27,26
Medtr7g089470,0,0,0,1,0,0
Medtr7g089480,1722,1734,1533,1707,1980,1642
Medtr7g089490,0,0,1,0,0,0
Medtr7g089520,145,173,140,173,187,177
Medtr7g089530,0,0,0,0,0,0
Medtr7g089540,177,167,176,183,213,216
Medtr7g089550,904,960,870,920,1051,939
Medtr7g089560,1,0,0,2,0,1
Medtr7g089570,0,0,0,0,0,0
Medtr7g089590,42,47,56,48,48,54
Medtr7g089600,13,19,23,18,14,18
Medtr7g089610,197,209,173,196,166,184
Medtr7g089617,0,0,0,0,0,0
Medtr7g089620,0,0,0,0,0,0
Medtr7g089640,174,232,217,408,338,501
Medtr7g089660,1,0,0,0,0,0
Medtr7g089670,17,24,24,14,40,12
Medtr7g089690,0,0,0,0,0,0
Medtr7g089700,0,0,0,0,0,0
Medtr7g089710,0,0,0,0,0,0
Medtr7g089720,0,0,0,0,0,0
Medtr7g089730,1,0,0,0,0,0
Medtr7g089760,0,0,0,0,0,0
Medtr7g089770,523,422,486,460,810,522
Medtr7g089780,8,17,20,4,8,12
Medtr7g089790,586,522,625,534,1007,597
Medtr7g089800,2044,2405,1958,2237,1968,2083
Medtr7g089820,0,0,0,0,0,0
Medtr7g089830,0,0,0,0,0,0
Medtr7g089840,0,0,0,0,0,0
Medtr7g089860,12,10,7,9,5,5
Medtr7g089905,44,36,74,52,95,96
Medtr7g089910,1733,2343,2286,1281,1597,1559
Medtr7g089920,82,123,142,104,191,180
Medtr7g089940,265,246,218,349,230,215
Medtr7g089950,1,0,1,2,1,4
Medtr7g089960,0,0,0,0,0,0
Medtr7g089970,2937,3700,3666,3663,4067,4301
Medtr7g089990,0,0,0,0,0,0
Medtr7g090010,0,0,0,0,0,0
Medtr7g090020,475,478,400,307,330,331
Medtr7g090030,0,0,0,0,0,0
Medtr7g090035,485,294,298,499,390,326
Medtr7g090050,1568,1578,1391,1754,1708,1700
Medtr7g090060,36,30,29,28,57,28
Medtr7g090070,0,0,0,0,0,1
Medtr7g090080,0,0,1,0,0,0
Medtr7g090100,376,1033,1587,225,449,671
Medtr7g090120,6,2,6,0,1,3
Medtr7g090130,0,0,0,0,0,0
Medtr7g090140,25,37,40,36,36,43
Medtr7g090150,426,439,331,389,371,351
Medtr7g090160,586,611,652,785,1047,1046
Medtr7g090170,0,0,0,0,0,0
Medtr7g090180,2694,3623,6842,2680,4973,4957
Medtr7g090190,24,26,26,15,26,26
Medtr7g090200,0,0,0,0,0,0
Medtr7g090210,231,269,223,233,241,239
Medtr7g090220,589,486,552,486,623,641
Medtr7g090230,72,82,88,51,85,70
Medtr7g090240,0,0,0,0,0,0
Medtr7g090260,107,132,132,108,119,132
Medtr7g090270,0,0,0,0,0,0
Medtr7g090290,0,0,1,0,0,0
Medtr7g090300,42,32,44,19,24,38
Medtr7g090310,7,8,8,14,14,3
Medtr7g090320,0,0,0,0,0,0
Medtr7g090330,2081,2330,2432,1998,2592,2149
Medtr7g090340,50,41,61,49,50,42
Medtr7g090350,24,14,24,22,23,23
Medtr7g090360,0,0,0,0,0,0
Medtr7g090370,294,291,246,261,300,254
Medtr7g090410,12,5,28,5,0,3
Medtr7g090420,61,45,35,38,43,22
Medtr7g090430,0,0,0,0,0,0
Medtr7g090450,1949,1944,1839,1792,1897,2212
Medtr7g090470,1269,1797,1352,1004,840,796
Medtr7g090490,0,0,0,0,0,0
Medtr7g090500,607,854,795,597,795,610
Medtr7g090510,822,779,727,742,896,845
Medtr7g090520,61,77,48,75,75,46
Medtr7g090530,0,0,0,0,0,0
Medtr7g090540,0,0,0,0,0,0
Medtr7g090550,0,0,0,0,0,0
Medtr7g090560,183,195,190,143,219,186
Medtr7g090570,59,84,59,72,87,86
Medtr7g090590,18,19,19,40,92,67
Medtr7g090600,294,291,259,297,375,285
Medtr7g090610,0,0,0,0,0,0
Medtr7g090630,451,705,589,464,690,587
Medtr7g090640,86,77,70,68,94,91
Medtr7g090650,31,38,33,30,49,41
Medtr7g090670,0,0,0,0,0,0
Medtr7g090680,62,69,71,52,118,64
Medtr7g090690,0,1,0,0,0,0
Medtr7g090710,669,639,647,583,833,654
Medtr7g090720,0,0,0,0,0,0
Medtr7g090730,0,0,0,1,0,0
Medtr7g090740,363,380,364,322,458,406
Medtr7g090750,0,0,0,0,1,0
Medtr7g090760,33,39,23,25,28,26
Medtr7g090765,5,5,3,4,8,7
Medtr7g090770,0,0,0,0,0,0
Medtr7g090775,0,0,0,0,0,0
Medtr7g090780,107,132,102,166,138,137
Medtr7g090800,0,0,1,1,0,0
Medtr7g090807,0,0,0,0,0,0
Medtr7g090810,325,368,285,343,306,328
Medtr7g090820,11,11,8,6,9,12
Medtr7g090830,2,1,0,0,0,1
Medtr7g090840,0,1,0,0,0,1
Medtr7g090850,0,0,0,0,0,0
Medtr7g090860,275,316,245,328,288,273
Medtr7g090870,0,0,0,0,0,0
Medtr7g090880,229,220,218,178,268,221
Medtr7g090890,673,618,647,634,805,665
Medtr7g090920,2,1,1,0,2,0
Medtr7g090930,1227,1305,1166,1305,1323,1322
Medtr7g090940,720,845,756,803,765,751
Medtr7g090950,0,0,0,0,0,1
Medtr7g090960,1352,1444,1470,1381,1510,1312
Medtr7g090970,280,246,176,475,376,339
Medtr7g090980,76,88,107,75,115,111
Medtr7g091010,0,0,0,0,1,1
Medtr7g091020,0,0,0,0,0,0
Medtr7g091040,14,14,15,10,22,10
Medtr7g091050,229,207,173,202,284,235
Medtr7g091060,496,426,457,490,590,537
Medtr7g091090,0,0,0,0,0,0
Medtr7g091110,8,12,5,16,11,9
Medtr7g091140,14,18,11,20,17,27
Medtr7g091190,0,0,0,0,1,0
Medtr7g091200,0,2,0,0,1,0
Medtr7g091230,1325,1139,1299,1071,1614,1261
Medtr7g091240,0,0,0,0,0,0
Medtr7g091260,347,378,379,334,336,345
Medtr7g091270,0,0,1,0,0,0
Medtr7g091280,132,109,121,142,148,156
Medtr7g091290,356,301,408,290,607,398
Medtr7g091300,0,0,0,0,0,0
Medtr7g091320,198,196,253,183,254,184
Medtr7g091340,0,0,0,0,0,0
Medtr7g091350,0,0,0,0,0,0
Medtr7g091360,0,0,0,0,0,0
Medtr7g091370,164,265,389,466,526,312
Medtr7g091380,2202,2387,2290,2042,2188,1889
Medtr7g091390,249,230,202,236,272,231
Medtr7g091400,0,0,0,0,0,0
Medtr7g091410,518,559,556,480,518,506
Medtr7g091420,10,5,7,6,6,5
Medtr7g091430,101,81,87,71,95,70
Medtr7g091450,315,350,345,272,358,326
Medtr7g091460,4358,5766,5283,4446,5467,4181
Medtr7g091470,179,197,199,183,224,188
Medtr7g091480,436,437,447,359,629,444
Medtr7g091490,147,147,139,188,142,146
Medtr7g091500,542,543,491,507,679,593
Medtr7g091510,0,0,0,0,0,0
Medtr7g091520,375,489,474,518,550,679
Medtr7g091540,7,5,2,1,4,3
Medtr7g091550,417,429,408,313,374,296
Medtr7g091560,0,0,1,0,2,0
Medtr7g091570,4,11,5,7,6,3
Medtr7g091590,2373,2689,2589,2599,2794,2472
Medtr7g091610,0,1,0,1,1,0
Medtr7g091620,0,0,0,0,0,0
Medtr7g091630,0,0,0,0,0,0
Medtr7g091640,0,0,1,0,0,0
Medtr7g091650,760,675,673,638,784,656
Medtr7g091660,6,4,6,7,4,5
Medtr7g091670,0,0,0,0,0,0
Medtr7g091680,401,362,298,524,402,373
Medtr7g091690,293,256,255,268,244,236
Medtr7g091750,0,0,0,0,0,0
Medtr7g091770,1872,1943,1864,1510,2371,1842
Medtr7g091780,7,18,19,10,14,7
Medtr7g091790,0,2,1,0,4,1
Medtr7g091810,134,145,135,109,181,126
Medtr7g091830,38,36,50,34,47,60
Medtr7g091840,0,0,0,0,0,0
Medtr7g091850,0,0,0,0,0,0
Medtr7g091880,9209,14355,10757,19637,13961,19587
Medtr7g091890,1812,2261,2247,1884,2382,2101
Medtr7g091990,1452,1684,1484,2195,2005,1915
Medtr7g092000,0,0,0,0,0,0
Medtr7g092010,0,0,0,0,0,0
Medtr7g092020,974,854,997,669,1296,977
Medtr7g092030,0,0,0,1,2,0
Medtr7g092040,0,0,1,0,0,0
Medtr7g092050,173,152,138,135,194,150
Medtr7g092070,1776,1914,1574,1792,1804,1565
Medtr7g092080,2,9,6,5,0,1
Medtr7g092090,9,24,16,22,21,11
Medtr7g092100,39,47,50,27,58,46
Medtr7g092110,0,0,0,0,0,0
Medtr7g092130,717,736,775,727,762,726
Medtr7g092160,0,0,0,0,1,0
Medtr7g092170,18,16,12,15,5,15
Medtr7g092180,0,0,0,0,0,0
Medtr7g092190,0,1,1,0,0,0
Medtr7g092200,597,585,632,620,708,692
Medtr7g092230,3,1,1,1,2,0
Medtr7g092240,4,29,26,11,18,29
Medtr7g092250,1,2,8,7,4,3
Medtr7g092260,1864,1640,1843,1500,2465,1740
Medtr7g092270,166,176,187,161,336,201
Medtr7g092280,924,953,963,957,1096,951
Medtr7g092310,0,0,0,0,0,0
Medtr7g092340,95,136,96,120,95,107
Medtr7g092350,0,0,0,0,0,2
Medtr7g092360,718,1004,818,646,811,667
Medtr7g092380,229,237,281,232,299,209
Medtr7g092400,1934,2262,1871,2370,1595,1862
Medtr7g092420,0,0,0,0,0,0
Medtr7g092430,365,344,297,268,358,350
Medtr7g092440,0,0,0,0,0,0
Medtr7g092450,3517,3272,2817,3276,3639,3408
Medtr7g092460,890,704,877,429,745,662
Medtr7g092470,406,437,498,362,474,414
Medtr7g092500,71,75,58,69,64,66
Medtr7g092510,126,154,109,122,160,180
Medtr7g092530,402,418,304,359,411,304
Medtr7g092540,441,431,339,155,232,162
Medtr7g092545,0,0,1,0,0,0
Medtr7g092560,0,0,0,0,0,0
Medtr7g092570,393,338,399,442,509,511
Medtr7g092580,3148,2668,2574,2825,3473,3410
Medtr7g092600,337,314,426,202,272,203
Medtr7g092610,0,0,0,0,0,0
Medtr7g092620,17,31,14,17,22,22
Medtr7g092645,7,12,7,7,9,4
Medtr7g092650,55,78,59,56,71,51
Medtr7g092660,0,0,0,0,0,0
Medtr7g092680,457,501,461,408,432,352
Medtr7g092700,118,136,174,99,169,172
Medtr7g092710,3,5,12,3,10,10
Medtr7g092720,4701,4466,4568,3798,5856,4339
Medtr7g092730,3210,3405,3461,1636,2630,1527
Medtr7g092740,298,215,212,80,145,63
Medtr7g092750,428,482,442,508,495,431
Medtr7g092770,999,1128,1163,867,1384,934
Medtr7g092780,116,254,189,111,122,150
Medtr7g092800,0,0,0,0,0,0
Medtr7g092810,1590,1578,1675,1431,2233,1711
Medtr7g092820,173,127,115,211,150,260
Medtr7g092840,0,0,0,0,0,0
Medtr7g092860,686,667,627,608,975,650
Medtr7g092870,38,62,34,34,32,33
Medtr7g092875,43,63,38,41,36,36
Medtr7g092880,21,42,30,32,30,36
Medtr7g092910,22,21,16,20,23,14
Medtr7g092930,44,31,40,25,55,26
Medtr7g092940,4,0,4,1,7,4
Medtr7g092950,0,0,0,0,0,0
Medtr7g092960,0,0,0,0,0,0
Medtr7g092970,213,183,192,161,208,183
Medtr7g092980,0,0,0,0,0,0
Medtr7g093000,77,77,59,67,96,76
Medtr7g093010,2,1,0,2,0,2
Medtr7g093015,0,0,0,0,0,0
Medtr7g093030,382,464,299,402,343,299
Medtr7g093040,235,259,170,385,279,291
Medtr7g093050,75,68,85,66,127,35
Medtr7g093060,1,0,1,0,3,0
Medtr7g093070,1,1,0,0,3,1
Medtr7g093080,0,1,0,0,2,0
Medtr7g093090,14,17,17,11,24,16
Medtr7g093110,0,0,0,0,0,0
Medtr7g093130,558,553,534,539,693,590
Medtr7g093140,240,235,299,554,566,652
Medtr7g093150,0,0,0,0,0,1
Medtr7g093160,5,20,21,193,177,322
Medtr7g093170,12,24,13,62,35,79
Medtr7g093200,6373,5552,6759,4988,7498,8276
Medtr7g093210,214,165,202,151,311,212
Medtr7g093217,0,0,0,0,0,0
Medtr7g093220,162,172,167,140,254,124
Medtr7g093240,0,0,0,0,2,0
Medtr7g093260,2439,3670,4343,1921,3966,2331
Medtr7g093280,208,261,237,222,233,209
Medtr7g093290,382,427,380,372,401,371
Medtr7g093310,0,0,0,0,0,0
Medtr7g093320,0,0,0,0,0,0
Medtr7g093330,0,0,0,0,0,0
Medtr7g093340,0,0,0,0,0,0
Medtr7g093350,225,237,231,248,324,255
Medtr7g093360,84,90,79,82,79,56
Medtr7g093370,2770,2249,975,3157,1691,1076
Medtr7g093390,929,952,845,826,956,917
Medtr7g093430,114,129,84,110,83,99
Medtr7g093450,884,779,733,700,925,797
Medtr7g093490,115,155,110,154,101,101
Medtr7g093500,948,870,970,784,1216,893
Medtr7g093510,0,0,0,0,0,0
Medtr7g093530,313,597,698,283,425,516
Medtr7g093540,25,32,27,15,27,27
Medtr7g093550,0,0,0,0,0,0
Medtr7g093560,465,517,490,446,577,446
Medtr7g093580,0,0,0,0,0,0
Medtr7g093600,705,922,748,785,802,767
Medtr7g093610,0,0,0,0,0,0
Medtr7g093620,0,0,0,0,0,0
Medtr7g093630,645,765,763,653,866,760
Medtr7g093640,107,67,58,103,74,68
Medtr7g093650,1,0,0,1,1,0
Medtr7g093660,0,0,0,0,0,0
Medtr7g093670,0,0,0,0,0,0
Medtr7g093690,0,0,0,0,0,0
Medtr7g093700,0,0,0,0,0,0
Medtr7g093720,1313,1669,1507,1301,1703,1525
Medtr7g093730,0,0,0,0,0,0
Medtr7g093735,4,4,1,3,5,3
Medtr7g093740,750,825,866,792,1052,820
Medtr7g093770,86,95,101,80,122,98
Medtr7g093780,0,0,0,0,0,0
Medtr7g093790,635,604,617,662,676,737
Medtr7g093800,0,0,0,0,0,0
Medtr7g093810,1,0,0,0,0,0
Medtr7g093820,230,331,542,193,444,276
Medtr7g093830,0,0,0,0,0,0
Medtr7g093850,288,429,522,157,416,396
Medtr7g093860,7,12,4,12,11,13
Medtr7g093870,5844,7466,6271,10391,8146,8429
Medtr7g093900,83,65,66,76,94,56
Medtr7g093910,942,810,877,589,1201,1039
Medtr7g093920,0,0,0,0,0,0
Medtr7g093950,506,532,460,486,554,567
Medtr7g093960,0,0,0,0,0,0
Medtr7g093970,0,0,0,0,0,0
Medtr7g094010,12,8,13,19,29,20
Medtr7g094030,0,0,0,0,0,0
Medtr7g094040,0,0,0,0,0,0
Medtr7g094050,0,0,0,0,0,0
Medtr7g094060,0,0,0,0,0,0
Medtr7g094070,83,92,96,74,117,95
Medtr7g094080,0,0,0,0,0,1
Medtr7g094100,294,448,419,301,387,266
Medtr7g094110,223,246,272,230,389,172
Medtr7g094120,1,0,0,1,0,0
Medtr7g094130,5,1,0,3,2,1
Medtr7g094150,0,0,0,0,0,0
Medtr7g094160,9,11,8,8,9,12
Medtr7g094170,0,0,0,0,0,0
Medtr7g094180,131,120,93,127,100,150
Medtr7g094190,556,821,714,595,673,610
Medtr7g094220,27,34,25,47,31,44
Medtr7g094230,6,1,4,3,8,3
Medtr7g094240,261,283,259,333,273,284
Medtr7g094250,205,167,208,165,385,255
Medtr7g094260,88,53,57,101,78,90
Medtr7g094270,61,29,31,59,61,68
Medtr7g094280,0,0,0,0,0,0
Medtr7g094290,0,0,1,0,0,0
Medtr7g094300,0,0,0,0,0,0
Medtr7g094310,0,0,0,0,0,0
Medtr7g094320,0,0,0,0,0,0
Medtr7g094330,0,0,1,0,0,0
Medtr7g094340,0,0,0,0,0,0
Medtr7g094350,0,0,0,0,0,0
Medtr7g094360,0,0,0,0,0,0
Medtr7g094380,0,0,0,0,0,0
Medtr7g094390,0,0,0,2,1,1
Medtr7g094400,0,0,0,0,0,0
Medtr7g094410,0,0,0,0,0,0
Medtr7g094420,0,0,0,0,0,0
Medtr7g094430,0,0,0,0,0,0
Medtr7g094450,36,69,79,42,35,38
Medtr7g094460,3086,2608,2937,2432,4798,2938
Medtr7g094470,897,871,681,944,721,789
Medtr7g094490,1577,1974,1761,1879,2123,1865
Medtr7g094500,641,581,542,516,695,591
Medtr7g094510,51,40,54,40,76,80
Medtr7g094520,875,1009,1314,907,1212,1124
Medtr7g094550,15,8,13,6,8,13
Medtr7g094560,252,251,268,182,274,265
Medtr7g094570,1,3,1,2,4,5
Medtr7g094580,309,305,305,292,345,324
Medtr7g094600,597,801,624,987,784,822
Medtr7g094620,69,44,61,49,37,41
Medtr7g094650,5,1,5,4,5,5
Medtr7g094660,664,636,717,544,908,646
Medtr7g094670,417,515,493,453,513,424
Medtr7g094680,1073,1074,909,1163,1135,1059
Medtr7g094710,154,129,121,142,129,143
Medtr7g094720,0,0,1,0,0,0
Medtr7g094750,262,449,451,242,365,243
Medtr7g094760,31,17,9,24,24,36
Medtr7g094770,414,151,262,85,172,271
Medtr7g094790,329,324,318,351,424,359
Medtr7g094800,253,244,194,232,252,235
Medtr7g094810,408,471,458,444,496,420
Medtr7g094830,17,11,19,3,9,10
Medtr7g094840,64,62,57,84,113,117
Medtr7g094870,244,197,246,174,441,256
Medtr7g094880,504,554,502,381,510,480
Medtr7g094890,157,119,117,159,138,151
Medtr7g094900,1,1,0,82,1,0
Medtr7g094910,19,14,17,15,25,17
Medtr7g094940,174,154,190,94,247,158
Medtr7g094970,1,0,0,0,1,1
Medtr7g094980,169,143,152,155,192,166
Medtr7g094990,0,0,0,0,0,0
Medtr7g095000,752,853,732,873,802,823
Medtr7g095010,0,0,0,0,0,0
Medtr7g095030,486,514,506,492,638,516
Medtr7g095040,139,143,130,146,186,198
Medtr7g095060,0,0,0,1,0,0
Medtr7g095080,363,402,427,345,528,409
Medtr7g095090,51,33,30,31,35,37
Medtr7g095100,198,239,212,245,283,259
Medtr7g095110,0,0,0,1,0,0
Medtr7g095120,63,44,37,50,25,23
Medtr7g095140,0,0,0,0,0,0
Medtr7g095150,1,0,0,0,1,0
Medtr7g095160,1905,2048,1602,2086,1788,1896
Medtr7g095170,841,1215,704,1067,788,829
Medtr7g095190,449,414,427,395,649,426
Medtr7g095200,0,0,0,0,0,0
Medtr7g095210,0,0,0,0,0,0
Medtr7g095220,234,284,274,232,257,232
Medtr7g095230,291,198,173,361,291,322
Medtr7g095250,205,160,76,281,175,130
Medtr7g095260,126,147,153,116,153,115
Medtr7g095270,0,0,0,0,0,0
Medtr7g095280,769,707,675,842,1174,947
Medtr7g095300,0,0,0,0,0,0
Medtr7g095310,0,0,0,0,0,0
Medtr7g095340,2,2,0,1,0,1
Medtr7g095350,194,219,204,211,206,184
Medtr7g095370,0,0,0,1,0,0
Medtr7g095380,0,0,0,1,0,0
Medtr7g095390,0,0,0,0,0,0
Medtr7g095410,550,576,475,508,617,569
Medtr7g095430,1821,1481,1689,569,728,783
Medtr7g095450,1460,1438,1282,1634,1418,1424
Medtr7g095490,0,0,0,0,0,0
Medtr7g095500,32,18,10,11,22,11
Medtr7g095510,0,0,0,0,0,0
Medtr7g095520,0,0,0,0,0,0
Medtr7g095530,0,0,0,0,0,0
Medtr7g095550,0,0,0,0,0,0
Medtr7g095560,0,0,0,0,0,0
Medtr7g095580,0,1,0,0,0,0
Medtr7g095590,0,0,0,0,0,0
Medtr7g095600,0,0,0,0,0,0
Medtr7g095620,0,0,0,0,0,0
Medtr7g095630,0,0,0,0,1,0
Medtr7g095640,18,26,23,26,14,32
Medtr7g095660,0,0,0,0,0,0
Medtr7g095680,608,693,619,672,596,682
Medtr7g095690,115,109,88,99,79,106
Medtr7g095710,558,1180,1256,692,968,978
Medtr7g095720,0,1,2,1,1,0
Medtr7g095730,0,0,0,0,0,0
Medtr7g095740,56,69,64,53,70,54
Medtr7g095750,915,892,895,813,1231,962
Medtr7g095760,0,0,0,0,0,0
Medtr7g095780,0,0,0,0,0,0
Medtr7g095790,0,0,0,0,0,0
Medtr7g095800,0,0,0,0,0,0
Medtr7g095830,0,0,0,0,0,0
