Feature ID,RNS - RNSA - Expression values,RNS - RNSB - Expression values,RNS - RNSC - Expression values,RS - SRAB - Expression values,RS - SRB - Expression values,RS - SRC - Expression values
Medtr4g109140,162,132,122,122,116,102
Medtr4g109150,2,0,0,0,0,0
Medtr4g109170,74,75,97,370,106,124
Medtr4g109190,386,453,468,379,394,436
Medtr4g109210,7,1,4,7,4,1
Medtr4g109220,226,409,251,189,208,174
Medtr4g109230,477,593,561,573,561,642
Medtr4g109250,0,0,0,0,0,0
Medtr4g109260,0,0,0,0,0,0
Medtr4g109270,100,105,89,90,92,92
Medtr4g109280,57,67,52,120,80,72
Medtr4g109290,81,125,98,104,100,102
Medtr4g109300,296,409,365,377,300,370
Medtr4g109310,477,662,638,508,580,532
Medtr4g109320,19,21,24,22,27,26
Medtr4g109330,63,105,70,69,92,74
Medtr4g109340,186,212,251,227,252,247
Medtr4g109350,0,0,0,0,0,0
Medtr4g109360,128,199,159,439,179,180
Medtr4g109380,0,0,4,0,1,1
Medtr4g109390,636,704,668,682,588,689
Medtr4g109400,348,430,392,313,491,414
Medtr4g109420,1013,1312,1211,1262,1160,1333
Medtr4g109430,16,20,22,29,20,24
Medtr4g109450,229,316,220,249,236,303
Medtr4g109470,0,5,3,7,7,9
Medtr4g109480,421,539,429,376,388,327
Medtr4g109490,1853,2745,1807,1709,2817,2049
Medtr4g109500,544,695,573,573,695,705
Medtr4g109510,771,908,885,925,1096,1044
Medtr4g109520,69,95,81,68,78,83
Medtr4g109530,267,535,447,437,398,421
Medtr4g109540,1117,1287,1088,1143,1939,1453
Medtr4g109550,298,370,322,332,314,290
Medtr4g109560,0,0,0,0,0,0
Medtr4g109570,0,0,0,0,0,0
Medtr4g109580,942,1309,962,1020,1587,1307
Medtr4g109590,6,1,1,1,3,5
Medtr4g109600,501,881,865,671,647,805
Medtr4g109610,1447,2002,1350,1323,2124,1816
Medtr4g109630,18,23,10,34,33,20
Medtr4g109640,731,1214,963,947,1063,1020
Medtr4g109650,1855,2442,1915,1810,2307,2001
Medtr4g109660,0,0,0,0,0,0
Medtr4g109680,270,380,340,281,364,356
Medtr4g109700,185,267,208,199,346,292
Medtr4g109720,1814,2217,2280,1260,1816,1664
Medtr4g109730,0,0,0,0,0,0
Medtr4g109750,0,0,0,0,0,0
Medtr4g109760,0,0,0,1,0,0
Medtr4g109770,115,158,124,122,123,132
Medtr4g109810,0,0,0,0,1,0
Medtr4g109830,0,0,1,1,1,0
Medtr4g109870,0,0,0,0,0,0
Medtr4g109880,258,479,680,408,404,463
Medtr4g109890,312,501,388,427,535,486
Medtr4g109900,77,51,103,200,142,139
Medtr4g109910,0,0,0,0,0,0
Medtr4g109920,218,208,197,134,141,172
Medtr4g109950,0,1,0,0,0,1
Medtr4g109960,297,479,346,298,372,332
Medtr4g109970,0,0,0,0,0,0
Medtr4g109980,165,287,199,140,149,179
Medtr4g109990,0,0,0,0,0,0
Medtr4g110010,0,0,0,0,0,0
Medtr4g110020,23,26,18,23,36,24
Medtr4g110030,453,737,527,552,579,566
Medtr4g110040,1037,1726,1637,1444,1393,1500
Medtr4g110090,93,126,95,97,94,107
Medtr4g110100,434,686,605,495,594,677
Medtr4g110110,0,1,1,0,0,0
Medtr4g110120,2,0,1,0,0,0
Medtr4g110130,8,15,20,21,28,23
Medtr4g110140,12,19,11,15,23,12
Medtr4g110170,28,33,34,17,25,19
Medtr4g110180,0,0,0,0,0,0
Medtr4g111640,0,0,0,0,0,0
Medtr4g111700,0,1,0,0,0,0
Medtr4g111710,292,399,338,241,344,314
Medtr4g111720,10,14,10,8,6,9
Medtr4g111740,0,0,0,0,0,0
Medtr4g111750,175,161,149,150,252,180
Medtr4g111770,25,48,40,26,41,53
Medtr4g111780,19,35,26,20,31,20
Medtr4g111795,0,0,0,0,0,0
Medtr4g111810,405,538,497,347,495,444
Medtr4g111820,0,0,0,0,0,0
Medtr4g111840,69,90,95,118,132,135
Medtr4g111845,71,65,66,67,82,66
Medtr4g111860,170,174,174,147,167,184
Medtr4g111870,720,1034,917,690,806,869
Medtr4g111880,4,10,4,7,8,7
Medtr4g111890,4,5,1,1,3,2
Medtr4g111910,0,3,1,0,2,4
Medtr4g111915,7,30,9,12,18,10
Medtr4g111925,0,0,0,0,0,0
Medtr4g111935,10,10,7,2,6,0
Medtr4g111945,202,253,201,201,327,298
Medtr4g111965,978,973,914,692,747,873
Medtr4g111975,84,77,82,50,70,108
Medtr4g111985,930,1282,1166,985,1187,1097
Medtr4g112015,489,603,543,516,641,600
Medtr4g112025,41,59,35,37,30,25
Medtr4g112035,260,335,258,276,471,325
Medtr4g112045,3060,4054,4016,4035,3607,4372
Medtr4g112080,793,1132,942,833,1029,881
Medtr4g112310,0,0,0,0,0,0
Medtr4g112320,2,3,4,1,6,5
Medtr4g112340,67,72,80,71,98,102
Medtr4g112350,203,266,213,199,307,203
Medtr4g112360,0,0,0,0,0,0
Medtr4g112370,153,264,212,157,202,179
Medtr4g112380,255,334,315,266,341,332
Medtr4g112420,611,797,769,694,719,827
Medtr4g112430,1809,2391,2690,3691,2613,3960
Medtr4g112440,6153,7308,8018,2154,2420,1653
Medtr4g112460,161,193,287,272,365,363
Medtr4g112490,25,42,27,32,46,28
Medtr4g112500,4,8,5,6,4,5
Medtr4g112530,102,81,74,62,104,87
Medtr4g112540,744,940,760,797,772,790
Medtr4g112550,0,0,0,0,0,0
Medtr4g112560,0,0,0,0,0,0
Medtr4g112570,0,0,0,0,0,0
Medtr4g112580,0,0,0,0,0,0
Medtr4g112590,0,0,0,0,0,0
Medtr4g112600,0,0,0,0,0,0
Medtr4g112610,6,17,13,12,31,17
Medtr4g112620,0,0,0,0,0,1
Medtr4g112630,0,0,2,0,1,3
Medtr4g112650,0,0,0,0,0,0
Medtr4g112660,0,0,0,0,0,0
Medtr4g112670,1,1,0,2,1,1
Medtr4g112680,781,934,900,876,1085,1032
Medtr4g112730,2,0,0,2,1,2
Medtr4g112780,1610,2054,1556,1528,2670,2262
Medtr4g112790,329,350,310,324,302,415
Medtr4g112810,190,217,177,152,217,173
Medtr4g112820,0,1,0,0,0,2
Medtr4g112830,100,113,88,86,142,102
Medtr4g112840,1,1,2,0,0,2
Medtr4g112860,270,325,324,279,328,350
Medtr4g112870,0,3,0,0,0,0
Medtr4g112890,145,239,294,184,203,197
Medtr4g112900,1286,1799,1444,1319,1806,1514
Medtr4g112970,664,1267,995,1068,995,1026
Medtr4g112990,598,844,704,639,647,667
Medtr4g112995,13,14,7,8,11,10
Medtr4g113020,959,1417,1042,1017,1090,976
Medtr4g113070,103,56,81,185,74,106
Medtr4g113080,11,18,17,11,14,16
Medtr4g113090,839,1034,873,841,1267,1072
Medtr4g113100,861,1372,1291,1122,1301,1228
Medtr4g113105,0,0,0,0,0,0
Medtr4g113120,0,0,0,0,0,0
Medtr4g113130,0,0,0,0,0,0
Medtr4g113140,181,186,178,163,169,134
Medtr4g113150,397,526,428,435,465,457
Medtr4g113160,0,0,0,0,0,0
Medtr4g113170,0,0,0,0,0,0
Medtr4g113190,0,0,0,0,0,0
Medtr4g113200,6,19,13,9,8,8
Medtr4g113210,3,1,0,1,1,1
Medtr4g113220,0,0,0,0,0,0
Medtr4g113230,6,5,8,6,11,10
Medtr4g113240,15,20,21,22,36,34
Medtr4g113250,0,0,0,0,0,0
Medtr4g113260,0,0,0,0,0,1
Medtr4g113270,452,707,491,448,631,512
Medtr4g113280,320,539,360,372,487,370
Medtr4g113290,0,0,0,0,0,0
Medtr4g113300,0,0,0,0,0,0
Medtr4g113330,0,0,0,0,0,0
Medtr4g113335,22,54,44,39,35,46
Medtr4g113340,40,68,42,37,36,35
Medtr4g113345,43,40,35,30,33,34
Medtr4g113360,0,5,1,3,1,3
Medtr4g113370,0,0,0,1,0,0
Medtr4g113390,0,0,0,0,0,0
Medtr4g113395,0,0,0,0,0,0
Medtr4g113405,0,0,0,0,0,0
Medtr4g113430,0,0,0,0,0,2
Medtr4g113445,0,0,0,0,0,0
Medtr4g113480,3,4,6,1,1,1
Medtr4g113485,0,0,0,0,0,0
Medtr4g113495,0,0,0,0,0,0
Medtr4g113505,0,2,4,0,0,1
Medtr4g113520,536,732,634,544,591,554
Medtr4g113525,0,0,0,0,0,0
Medtr4g113530,384,372,479,514,567,716
Medtr4g113590,2,1,1,1,1,4
Medtr4g113600,1425,2268,1519,976,952,833
Medtr4g113620,5,12,15,14,6,6
Medtr4g113625,0,0,0,0,0,0
Medtr4g113630,0,0,0,0,0,0
Medtr4g113635,0,0,0,0,0,0
Medtr4g113640,0,0,0,0,0,0
Medtr4g113650,113,122,101,178,218,163
Medtr4g113660,0,0,0,0,0,0
Medtr4g113670,264,379,305,286,273,298
Medtr4g113680,19,31,17,30,52,28
Medtr4g113710,73,130,182,213,247,340
Medtr4g113720,235,404,314,281,371,263
Medtr4g113730,1633,2242,1966,1527,1595,1709
Medtr4g113740,128,154,147,158,157,191
Medtr4g113750,38,38,30,28,39,48
Medtr4g113780,0,0,0,0,0,0
Medtr4g113790,100,198,123,89,100,96
Medtr4g113800,0,0,0,0,0,0
Medtr4g113810,0,0,0,0,0,0
Medtr4g113820,105,195,73,117,66,52
Medtr4g113830,24,39,28,27,29,29
Medtr4g113840,12,19,19,8,7,5
Medtr4g113860,0,2,1,0,1,3
Medtr4g113870,0,0,0,0,0,0
Medtr4g113890,0,0,0,0,0,0
Medtr4g113900,0,0,0,0,0,0
Medtr4g113920,0,0,0,0,0,0
Medtr4g113940,0,0,0,0,0,0
Medtr4g113960,0,0,0,0,0,0
Medtr4g113970,0,0,0,0,0,0
Medtr4g113980,0,0,0,0,0,0
Medtr4g113990,79,112,99,124,89,119
Medtr4g114000,8,7,3,2,2,5
Medtr4g114030,1982,2604,2118,2172,3196,2449
Medtr4g114040,88,127,116,79,80,90
Medtr4g114050,660,795,658,541,558,696
Medtr4g114060,83,190,130,95,138,94
Medtr4g114070,0,0,0,0,0,0
Medtr4g114080,61,86,129,143,95,91
Medtr4g114090,0,0,0,0,0,0
Medtr4g114100,412,527,453,447,455,494
Medtr4g114105,137,269,187,215,218,205
Medtr4g114110,186,276,297,262,263,303
Medtr4g114120,180,292,206,221,302,318
Medtr4g114140,137,170,163,150,133,176
Medtr4g114160,289,434,324,333,519,354
Medtr4g114180,444,555,396,321,435,445
Medtr4g114190,0,0,0,0,0,0
Medtr4g114210,470,308,460,417,364,412
Medtr4g114220,0,1,1,1,1,1
Medtr4g114240,8,5,7,9,10,9
Medtr4g114250,12,9,14,37,17,21
Medtr4g114260,0,0,0,0,0,0
Medtr4g114270,4,1,2,17,3,6
Medtr4g114280,0,0,3,0,0,0
Medtr4g114290,0,0,0,0,0,0
Medtr4g114320,2,2,1,0,1,3
Medtr4g114330,2100,2792,1923,2297,4244,3307
Medtr4g114340,958,3402,1260,4304,4331,5452
Medtr4g114360,823,1270,988,892,1361,1047
Medtr4g114410,68,48,40,42,52,49
Medtr4g114540,3,3,1,1,1,2
Medtr4g114550,86,187,171,119,144,205
Medtr4g114560,0,0,0,0,0,0
Medtr4g114570,0,0,0,0,0,0
Medtr4g114580,0,0,2,3,2,13
Medtr4g114600,538,657,764,474,437,625
Medtr4g114610,516,687,514,501,705,626
Medtr4g114620,226,292,220,183,177,213
Medtr4g114635,0,0,0,0,0,0
Medtr4g114640,301,531,471,408,307,340
Medtr4g114643,0,0,0,0,0,0
Medtr4g114647,0,0,0,0,0,0
Medtr4g114650,154,186,154,129,162,143
Medtr4g114660,1,1,0,1,0,1
Medtr4g114670,453,583,577,418,413,532
Medtr4g114680,0,0,0,0,0,0
Medtr4g114690,589,755,811,553,497,675
Medtr4g114700,0,0,0,0,0,0
Medtr4g114710,144,119,106,141,119,119
Medtr4g114720,17,32,14,11,18,23
Medtr4g114730,96,23,26,20,3,1
Medtr4g114770,74,94,88,81,84,87
Medtr4g114785,0,0,0,1,2,3
Medtr4g114810,0,0,0,0,0,0
Medtr4g114830,4,4,4,14,10,16
Medtr4g114840,0,0,0,0,0,0
Medtr4g114850,723,865,678,746,684,744
Medtr4g114870,80,82,123,445,276,437
Medtr4g114900,148,211,186,141,195,173
Medtr4g114920,0,1,0,0,0,0
Medtr4g114930,499,694,687,605,708,641
Medtr4g114940,0,0,0,0,0,0
Medtr4g114950,0,0,0,0,0,1
Medtr4g114960,46,68,59,47,67,66
Medtr4g114970,366,502,415,381,387,422
Medtr4g114980,1314,1833,1680,1544,1660,1718
Medtr4g114990,0,0,0,0,0,0
Medtr4g115050,249,269,277,236,307,329
Medtr4g115070,108,107,91,138,118,153
Medtr4g115075,10,4,5,10,7,12
Medtr4g115080,0,0,0,0,0,0
Medtr4g115090,1242,1683,1622,1313,1419,1527
Medtr4g115110,0,1,3,0,0,1
Medtr4g115120,411,570,432,414,449,421
Medtr4g115130,0,0,0,0,0,0
Medtr4g115140,0,0,0,0,0,0
Medtr4g115150,14,22,14,6,19,14
Medtr4g115160,414,552,469,424,458,496
Medtr4g115170,91,90,109,69,87,76
Medtr4g115210,0,0,0,0,0,0
Medtr4g115230,0,0,0,0,0,0
Medtr4g115290,0,2,0,0,0,1
Medtr4g115300,4,8,2,5,1,3
Medtr4g115320,127,121,104,112,124,139
Medtr4g115330,5635,9446,8473,4788,3762,4484
Medtr4g115340,77,76,59,50,90,96
Medtr4g115350,967,1281,1053,1048,1330,1146
Medtr4g115360,2238,5012,2744,3093,4713,2259
Medtr4g115390,12,10,4,12,7,8
Medtr4g115400,330,442,449,355,318,358
Medtr4g115410,1,1,1,0,0,1
Medtr4g115420,2414,3575,3383,2873,2878,2616
Medtr4g115430,0,0,0,0,0,0
Medtr4g115450,539,729,659,604,796,735
Medtr4g115460,8,0,8,0,2,2
Medtr4g115480,2,2,8,4,5,5
Medtr4g115490,7,5,1,4,5,3
Medtr4g115500,83,100,90,77,109,99
Medtr4g115510,1,1,1,0,1,2
Medtr4g115530,1090,1514,1481,1075,1281,1436
Medtr4g115540,72,114,102,113,134,95
Medtr4g115560,0,0,0,0,0,0
Medtr4g115570,0,0,0,0,0,0
Medtr4g115580,99,140,144,220,98,206
Medtr4g115590,0,0,0,0,0,0
Medtr4g115610,0,0,0,0,0,0
Medtr4g115620,1568,2661,2144,2063,2197,2596
Medtr4g115630,707,790,870,904,786,764
Medtr4g115640,272,359,293,270,272,255
Medtr4g115660,838,1161,955,1099,1118,1036
Medtr4g115670,2231,3941,2864,3077,3342,3226
Medtr4g115690,196,312,300,326,352,431
Medtr4g115710,351,522,454,420,476,458
Medtr4g115720,41,95,52,41,50,29
Medtr4g115730,296,392,323,306,393,413
Medtr4g115740,367,501,406,364,460,444
Medtr4g115770,0,0,0,0,0,0
Medtr4g115780,0,0,1,1,0,0
Medtr4g115785,0,0,0,0,0,0
Medtr4g115810,70,75,83,86,82,81
Medtr4g115820,0,0,0,1,1,1
Medtr4g115840,0,0,0,0,0,0
Medtr4g115860,0,0,0,0,0,0
Medtr4g115870,0,0,0,0,0,0
Medtr4g115880,179,260,202,208,231,229
Medtr4g115890,1383,1819,1433,1354,1990,1692
Medtr4g115900,224,375,314,277,337,271
Medtr4g115920,246,389,350,193,180,231
Medtr4g115930,164,211,169,159,213,238
Medtr4g115950,0,0,0,0,0,0
Medtr4g115970,12623,19848,15574,16447,19148,15766
Medtr4g115980,769,956,887,758,818,925
Medtr4g115990,2,0,0,0,6,1
Medtr4g116010,516,782,651,520,672,744
Medtr4g116020,78,111,86,58,107,93
Medtr4g116023,44,66,52,43,53,58
Medtr4g116030,185,183,193,154,162,202
Medtr4g116040,0,0,0,0,0,0
Medtr4g116050,0,0,0,0,0,0
Medtr4g116060,0,0,0,0,0,1
Medtr4g116070,616,981,843,707,767,824
Medtr4g116080,786,1174,807,724,1219,943
Medtr4g116100,60,91,72,48,62,47
Medtr4g116110,0,0,0,0,0,0
Medtr4g116130,540,792,617,655,998,721
Medtr4g116140,300,388,306,264,304,322
Medtr4g116160,1793,2622,2294,1945,1962,2099
Medtr4g116170,2448,3628,3184,3049,2855,3296
Medtr4g116190,0,0,0,0,0,1
Medtr4g116200,11,25,16,16,18,16
Medtr4g116210,73,64,45,83,89,64
Medtr4g116220,0,0,0,0,0,0
Medtr4g116230,0,0,0,0,0,1
Medtr4g116260,0,0,0,0,0,0
Medtr4g116273,213,359,253,135,128,141
Medtr4g116277,1442,1812,1423,900,885,997
Medtr4g116290,0,0,0,0,0,0
Medtr4g116300,225,336,214,175,296,286
Medtr4g116320,69,95,68,57,92,65
Medtr4g116330,128,169,100,116,171,149
Medtr4g116340,0,0,0,0,0,0
Medtr4g116350,6,9,2,5,9,3
Medtr4g116360,33,31,27,23,19,10
Medtr4g116370,1520,1989,1699,1457,1533,1648
Medtr4g116380,0,0,0,0,1,0
Medtr4g116385,1,4,1,0,1,1
Medtr4g116400,0,0,0,0,0,0
Medtr4g116410,5999,8579,5548,5681,10473,7418
Medtr4g116420,533,671,578,522,533,717
Medtr4g116430,1389,1753,1424,1543,2214,1850
Medtr4g116440,19,15,9,6,8,21
Medtr4g116460,591,842,762,663,552,787
Medtr4g116465,5,2,6,11,14,3
Medtr4g116470,239,307,210,207,409,267
Medtr4g116480,369,585,614,607,543,631
Medtr4g116500,24,41,18,27,36,31
Medtr4g116520,16,48,20,23,17,19
Medtr4g116530,43,74,102,177,111,156
Medtr4g116540,185,124,129,393,113,153
Medtr4g116545,382,448,409,396,318,464
Medtr4g116570,1073,1695,1420,1170,1239,1352
Medtr4g116580,0,0,0,0,0,0
Medtr4g116610,43,58,46,101,53,41
Medtr4g116620,0,0,0,0,0,0
Medtr4g116640,0,0,0,1,0,0
Medtr4g116740,0,0,0,0,0,0
Medtr4g116770,296,514,405,513,483,449
Medtr4g116790,179,250,236,182,185,199
Medtr4g116830,1556,2167,1932,1534,1709,1747
Medtr4g116840,864,1338,1330,1036,1014,1280
Medtr4g116860,268,317,300,236,248,296
Medtr4g116870,585,853,688,652,1087,750
Medtr4g116880,5,3,4,5,7,8
Medtr4g116890,0,0,0,0,0,0
Medtr4g116900,172,251,198,148,253,212
Medtr4g116910,0,2,4,0,1,1
Medtr4g116920,5,12,13,16,9,13
Medtr4g116930,1,0,0,0,1,0
Medtr4g116950,1,1,3,0,0,0
Medtr4g116980,276,317,277,246,440,320
Medtr4g116990,15,30,40,100,54,44
Medtr4g117000,23,11,17,120,93,63
Medtr4g117010,0,0,0,0,0,0
Medtr4g117020,0,0,0,4,1,0
Medtr4g117030,118,174,122,179,132,155
Medtr4g117040,36,83,65,132,87,183
Medtr4g117050,404,365,333,493,305,331
Medtr4g117060,0,0,0,0,0,0
Medtr4g117070,0,0,0,0,0,0
Medtr4g117090,770,823,1135,982,1574,1241
Medtr4g117110,0,0,0,0,0,1
Medtr4g117120,12,15,12,14,16,22
Medtr4g117140,192,269,229,203,281,214
Medtr4g117170,106,128,94,80,101,112
Medtr4g117180,6,5,6,3,1,3
Medtr4g117210,0,0,0,0,0,0
Medtr4g117220,516,638,530,429,557,523
Medtr4g117230,0,0,0,0,0,0
Medtr4g117240,0,0,0,0,0,0
Medtr4g117250,687,613,659,751,691,601
Medtr4g117260,280,388,312,314,342,367
Medtr4g117270,12,21,7,14,13,15
Medtr4g117280,1,3,5,7,0,5
Medtr4g117290,1,0,0,0,1,0
Medtr4g117300,150,152,98,133,149,154
Medtr4g117310,195,290,196,204,337,241
Medtr4g117330,29,19,15,25,35,28
Medtr4g117350,32,56,37,27,52,45
Medtr4g117360,717,792,681,652,646,734
Medtr4g117370,97,61,68,53,46,59
Medtr4g117380,1882,1685,1690,1912,2029,1956
Medtr4g117390,223,221,389,413,298,313
Medtr4g117400,1811,2080,2530,1464,1525,2035
Medtr4g117430,0,0,0,0,1,0
Medtr4g117450,920,720,859,1243,796,872
Medtr4g117460,6,6,3,8,4,8
Medtr4g117470,4446,6579,4544,4195,7392,5987
Medtr4g117480,0,0,0,0,0,0
Medtr4g117490,862,1377,1049,1055,1352,942
Medtr4g117500,2,4,4,3,4,7
Medtr4g117510,8,6,10,6,7,7
Medtr4g117520,5,5,8,3,4,6
Medtr4g117530,39,40,37,36,51,41
Medtr4g117540,0,0,0,0,0,0
Medtr4g117550,2,2,2,1,0,0
Medtr4g117570,1223,1700,1473,1209,1311,1335
Medtr4g117600,197,302,284,224,261,229
Medtr4g117610,0,0,1,1,1,0
Medtr4g117620,0,0,0,0,0,0
Medtr4g117660,5778,19392,11473,7016,7723,5650
Medtr4g117670,240,798,378,134,143,108
Medtr4g117680,3322,3948,3345,3340,4065,3802
Medtr4g117720,35,37,35,34,34,32
Medtr4g117730,0,0,0,0,0,0
Medtr4g117740,0,0,0,0,1,0
Medtr4g117750,1,0,0,0,0,0
Medtr4g117760,0,0,0,0,0,0
Medtr4g117770,0,0,0,0,0,0
Medtr4g117780,0,0,0,0,0,0
Medtr4g117800,0,0,0,0,0,0
Medtr4g117810,0,0,0,0,0,0
Medtr4g117820,0,0,0,0,0,0
Medtr4g117830,0,0,0,0,0,0
Medtr4g117850,0,0,2,2,0,0
Medtr4g117870,0,0,0,0,0,0
Medtr4g117880,112,178,139,223,226,184
Medtr4g117890,275,471,419,243,273,329
Medtr4g117940,0,0,0,0,0,0
Medtr4g117950,0,1,3,2,1,1
Medtr4g117960,260,195,303,517,314,536
Medtr4g117970,20,38,37,30,53,33
Medtr4g117980,325,533,471,433,441,559
Medtr4g117990,440,566,483,402,457,419
Medtr4g118000,0,0,0,0,0,0
Medtr4g118010,343,471,358,334,467,405
Medtr4g118020,367,564,499,263,273,420
Medtr4g118030,0,0,0,0,0,0
Medtr4g118050,6,13,7,4,10,6
Medtr4g118060,70,117,73,100,142,113
Medtr4g118320,60,81,67,63,51,53
Medtr4g118340,219,316,284,299,251,274
Medtr4g118350,24,63,39,24,27,35
Medtr4g118355,31,39,36,13,21,28
Medtr4g118360,0,0,0,0,0,0
Medtr4g118370,0,0,0,0,0,0
Medtr4g118380,0,0,0,0,0,0
Medtr4g118400,11,11,9,8,12,21
Medtr4g118420,136,159,155,130,234,192
Medtr4g118430,0,0,0,0,0,0
Medtr4g118440,0,0,0,0,0,0
Medtr4g118470,1,0,1,0,0,1
Medtr4g118480,46,32,45,61,44,62
Medtr4g118490,816,969,1007,947,1034,1139
Medtr4g118510,511,726,642,634,603,670
Medtr4g118560,965,1518,1090,1026,1143,1256
Medtr4g118570,45,48,37,35,38,19
Medtr4g118580,157,164,157,99,122,150
Medtr4g118590,1369,1918,1725,1295,948,1141
Medtr4g118610,2470,10775,5764,2620,2846,2125
Medtr4g118630,1000,1308,1080,940,1264,1111
Medtr4g118640,1487,1692,1606,1432,1410,1896
Medtr4g118650,0,0,0,0,1,0
Medtr4g118657,26,31,28,34,47,32
Medtr4g118660,288,375,367,312,393,384
Medtr4g118680,0,0,0,0,0,0
Medtr4g118700,12,18,12,14,21,26
Medtr4g118720,3837,4906,5203,4997,4315,5348
Medtr4g118750,0,0,0,0,0,0
Medtr4g118760,184,285,227,241,219,228
Medtr4g118770,177,219,107,221,192,176
Medtr4g118780,45,40,35,43,46,51
Medtr4g118790,146,216,180,155,151,213
Medtr4g118800,3176,4481,3745,4804,3372,3660
Medtr4g118810,76,188,134,130,135,151
Medtr4g118820,0,0,0,0,0,0
Medtr4g118830,4,9,4,5,10,3
Medtr4g118840,1,3,3,3,2,4
Medtr4g118845,2854,4134,3256,2982,3861,3452
Medtr4g118855,0,0,0,0,0,0
Medtr4g118885,0,0,0,0,0,0
Medtr4g119010,0,0,0,0,0,0
Medtr4g119030,0,0,0,1,0,0
Medtr4g119040,0,0,0,0,0,0
Medtr4g119050,1,1,6,0,0,1
Medtr4g119060,0,0,0,0,0,0
Medtr4g119070,0,0,0,0,0,0
Medtr4g119090,0,0,0,0,0,0
Medtr4g119100,1007,1420,1232,788,940,1140
Medtr4g119110,0,0,0,0,0,0
Medtr4g119120,50,62,55,51,58,59
Medtr4g119130,3,4,2,5,4,4
Medtr4g119140,77,93,104,93,80,102
Medtr4g119160,1,0,0,1,0,0
Medtr4g119170,0,1,2,0,0,0
Medtr4g119190,0,1,1,0,0,0
Medtr4g119195,325,428,340,234,212,276
Medtr4g119220,109,157,121,135,201,161
Medtr4g119230,1941,2607,2255,2081,2370,2147
Medtr4g119250,0,0,0,0,0,0
Medtr4g119270,20,6,5,11,10,12
Medtr4g119280,467,543,530,473,495,587
Medtr4g119330,0,0,0,0,0,0
Medtr4g119340,295,388,303,300,431,403
Medtr4g119380,0,0,0,0,0,0
Medtr4g119390,969,1430,1284,1097,1045,1199
Medtr4g119400,588,780,562,626,813,677
Medtr4g119410,687,702,772,666,510,608
Medtr4g119413,2235,3067,2641,2526,2766,2846
Medtr4g119420,29,32,35,26,29,37
Medtr4g119422,90,194,152,140,129,210
Medtr4g119428,0,1,1,0,0,0
Medtr4g119430,0,0,0,0,0,0
Medtr4g119450,0,0,0,0,0,0
Medtr4g119460,0,0,0,0,0,0
Medtr4g119470,0,0,0,0,0,1
Medtr4g119490,45,60,44,31,73,53
Medtr4g119500,3,0,1,5,10,2
Medtr4g119510,1,1,1,1,0,1
Medtr4g119550,42,41,42,35,51,52
Medtr4g119570,1,5,0,0,1,7
Medtr4g119580,131,152,154,155,145,173
Medtr4g119600,0,0,0,0,0,0
Medtr4g119615,0,0,0,0,0,0
Medtr4g119620,121,180,139,164,248,167
Medtr4g119630,0,0,0,0,0,0
Medtr4g119640,0,2,3,0,0,1
Medtr4g119650,0,0,0,0,1,0
Medtr4g119660,0,0,0,0,0,0
Medtr4g119670,730,831,765,793,1077,942
Medtr4g119680,0,0,0,0,0,0
Medtr4g119700,0,0,0,0,0,0
Medtr4g119770,162,240,206,158,208,203
Medtr4g119780,12,10,10,49,6,16
Medtr4g119790,47,34,23,49,8,29
Medtr4g119810,269,364,252,221,342,289
Medtr4g119820,13,25,12,19,28,19
Medtr4g119830,108,116,136,119,117,123
Medtr4g119840,340,594,463,540,597,584
Medtr4g119850,0,7,5,0,2,3
Medtr4g119860,626,1261,1033,746,1015,873
Medtr4g119880,652,1125,889,850,1034,914
Medtr4g119900,1564,1883,1605,1567,2459,1857
Medtr4g119910,41,59,49,50,73,69
Medtr4g119920,86,106,108,92,124,110
Medtr4g119930,94,93,92,216,115,135
Medtr4g119960,964,1278,1211,988,1038,1298
Medtr4g119970,245,299,245,219,308,253
Medtr4g119980,2134,3104,2731,2435,2732,2579
Medtr4g119990,0,0,0,0,1,0
Medtr4g120020,169,280,246,191,300,339
Medtr4g120030,189,282,386,281,364,334
Medtr4g120040,6,1,1,6,10,7
Medtr4g120050,260,413,292,305,381,287
Medtr4g120060,0,0,0,1,0,0
Medtr4g120070,1,0,0,1,1,2
Medtr4g120080,0,0,0,0,0,0
Medtr4g120130,525,909,662,608,587,737
Medtr4g120140,0,0,0,0,0,0
Medtr4g120150,798,1112,753,687,824,695
Medtr4g120160,1,0,0,0,0,0
Medtr4g120200,19,44,28,13,21,14
Medtr4g120220,2541,5035,4120,2512,2062,2701
Medtr4g120230,936,1144,966,906,992,1061
Medtr4g120240,2508,3418,2898,2421,2241,2746
Medtr4g120270,6,8,6,7,7,4
Medtr4g120280,3,2,5,1,0,0
Medtr4g120290,2,1,4,0,0,0
Medtr4g120300,25,84,36,23,29,13
Medtr4g120320,0,0,0,0,0,0
Medtr4g120340,248,316,254,261,382,362
Medtr4g120350,0,0,0,0,0,0
Medtr4g120360,680,1103,817,801,827,788
Medtr4g120380,18,28,29,21,17,31
Medtr4g120400,313,433,393,349,345,338
Medtr4g120410,346,396,331,400,298,342
Medtr4g120420,641,809,803,504,520,652
Medtr4g120430,1,3,0,2,4,1
Medtr4g120450,12,18,12,12,21,15
Medtr4g120460,2,3,3,2,1,1
Medtr4g120470,1294,1561,1189,1365,2249,1687
